SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"CHEMBL28",1,Done,2.82,-5.03732,"glide_grid_1X70",-5.17722,-0.631076,-0.161347,-0,-1.56657,-20.8917,-12.967,0.171411,0,-46.4546,-33.8587,1.05463
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc([O-])c12,"CHEMBL28",3,Done,1.67,-0.245186,"glide_grid_1X70",-2.26429,-0.501289,-0.00204121,-0,-1.57344,-16.226,2.51549,0.246461,0,-18.4465,-13.7106,1.7988
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,"CHEMBL44",4,Done,2.09,-4.67609,"glide_grid_1X70",-4.78359,-0.227365,-0.333619,-0,-1.56657,-19.9863,-12.6773,0.244873,0,-41.968,-32.6636,4.51567
O=c1c(-c2ccc(O)cc2)coc2cc([O-])cc(O)c12,"CHEMBL44",5,Done,1.74,-1.52082,"glide_grid_1X70",-2.69372,-0.313287,-0.095631,-0,-1.57344,-12.7919,-2.12154,0.246461,0,-20.5427,-14.9134,2.22922
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc([O-])c12,"CHEMBL44",6,Done,1.76,-0.749979,"glide_grid_1X70",-2.87318,-0.0237319,-0.367303,-0,-1.57344,-14.9095,-2.73128,0.246461,0,-22.7921,-17.6408,3.92343
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"CHEMBL150",7,Done,2.48,-4.96527,"glide_grid_1X70",-5.09327,-0.635345,-0.38693,-0,-1.45748,-22.9464,-11.252,0.221609,0,-46.6627,-34.1984,1.01592
O=c1c(O)c(-c2ccc(O)cc2)oc2cc([O-])cc(O)c12,"CHEMBL150",8,Done,2.19,-1.83073,"glide_grid_1X70",-2.99573,-0.22406,0,-0,-1.46435,-21.6265,-2.99309,0.222974,0,-30.1017,-24.6196,3.51375
O=c1c([O-])c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"CHEMBL150",10,Done,2.12,-2.58993,"glide_grid_1X70",-4.92933,-0.588681,-0.248865,-0,-1.46435,-20.9582,-12.0166,0.222974,0,-43.6788,-32.9748,2.25837
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,"CHEMBL165",11,Done,2.14,-5.53681,"glide_grid_1X70",-5.55471,-0.739316,-0.454451,-0,-1.85289,-18.6312,-13.5622,0.457826,0,-45.3889,-32.1934,1.05032
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)C[C@H]1C[NH3+],"CHEMBL430",13,Done,2.75,-5.11057,"glide_grid_1X70",-5.12617,-0.773585,-0.315916,-0,-1.21605,-24.9224,-11.2839,0.385714,-0.267625,-55.3099,-36.2063,3.12609
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1C[NH3+],"CHEMBL430",14,Done,3.08,-2.73206,"glide_grid_1X70",-4.89416,-0.108118,-0.444076,-0,-1.21789,-25.0479,-11.7083,0.358332,-0.473763,-51.833,-36.7562,3.77905
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"CHEMBL1090",15,Done,2.91,-5.61876,"glide_grid_1X70",-5.61876,0,-0.590869,-0,-1.59923,-19.406,-18.409,0.499276,-0.196285,-50.56,-37.815,4.03838
[NH3+][C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL1422",16,Done,4.61,-10.0108,"glide_grid_1X70",-10.023,-1.0483,-0.877825,-0,-2.62677,-37.2737,-24.3386,0.330509,-0.286106,-106.505,-61.6123,6.9872
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL1422",17,Done,4.39,-5.43653,"glide_grid_1X70",-7.74353,-1.08378,-0.764578,-0,-2.21755,-36.9995,-14.1098,0.474265,-0.185433,-70.7068,-51.1094,8.86028
CN(C)C(=[NH2+])N=C(N)N,"CHEMBL1431",18,Done,1.08,-3.55108,"glide_grid_1X70",-3.72898,0,-0.666008,-0,-2.25,-9.18014,-11.3581,1.63542,-0.285674,-27.9198,-20.5382,3.67984
CN(C)/C(N)=N/C(N)=[NH2+],"CHEMBL1431",19,Done,1.06,-3.8173,"glide_grid_1X70",-4.6212,0,-1.04117,-0,-2.78,-8.40656,-7.54532,1.14479,-0.392701,-27.6546,-15.9519,0.929984
CO[P@@](=O)(Oc1ccccc1-c1ccccc1O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1,"CHEMBL9237",20,Done,8.53,-5.27411,"glide_grid_1X70",-5.41831,-0.628951,-0.609292,-0,-0.689118,-25.1898,-18.0146,0.64112,-0.170393,-54.8328,-43.2044,15.0354
CO[P@@](=O)(Oc1ccccc1-c1ccccc1O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1,"CHEMBL9237",21,Done,10.81,-2.08256,"glide_grid_1X70",-3.00366,-0.83381,-0.335825,-0,-0.788507,-12.0807,-6.95296,0.643842,-0.0423859,-19.989,-19.0336,13.407
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,"CHEMBL9352",22,Done,1.91,-5.00106,"glide_grid_1X70",-5.07276,-0.526398,-0.165373,-0,-1.56988,-19.7928,-13.7548,0.241744,0,-45.6883,-33.5475,1.69365
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc([O-])cc(O)c21,"CHEMBL9352",23,Done,1.71,-0.994361,"glide_grid_1X70",-2.55256,-0.302435,-0.00327063,-0,-1.57062,-16.7629,-0.542616,0.243301,0,-22.0015,-17.3055,2.51014
COc1ccc(OP(=O)(Oc2ccc(OC)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCC[NH2+]2)cc1,"CHEMBL9561",25,Done,7.65,-4.84484,"glide_grid_1X70",-4.99144,-0.438728,-0.466322,-0,-0.484617,-31.1794,-16.9161,0.661908,-0.167306,-64.8235,-48.0954,8.47021
O=C([C@@H]1CCC[NH2+]1)N1CCC[C@H]1P(=O)(Oc1ccc(O)cc1)Oc1ccc(O)cc1,"CHEMBL9565",27,Done,10.46,-5.20428,"glide_grid_1X70",-5.35288,-0.673809,-0.819568,-0,-0.673642,-31.2814,-14.5777,0.741815,-0.17695,-63.2305,-45.8591,8.83121
O=C([C@@H]1CCCN1)N1CCC[C@H]1P(=O)(Oc1ccc(O)cc1)Oc1ccc(O)cc1,"CHEMBL9565",28,Done,13.07,-2.39122,"glide_grid_1X70",-3.28362,-0.476263,-0.327516,-0,-0.458046,-32.6452,-7.52395,0.744952,-0.00589764,-48.6455,-40.1691,2.78784
O=C([C@@H]1CCC[NH2+]1)N1CCC[C@H]1P1(=O)Oc2ccccc2-c2ccccc2O1,"CHEMBL9724",29,Done,3.2,-3.80334,"glide_grid_1X70",-3.95194,-0.266133,-0.287232,-0,-0.90328,-25.6506,-9.43663,0.368494,-0.165764,-46.9348,-35.0872,3.00913
CC(C)[C@H]([NH3+])C(=O)N1CCCC1,"CHEMBL16709",31,Done,1.8,-7.20385,"glide_grid_1X70",-7.38725,-0.819341,-0.49937,-0,-3.16796,-17.8347,-14.8472,0.369167,-0.15093,-57.677,-32.6819,1.31534
CC(C)[C@H](N)C(=O)N1CCCC1,"CHEMBL16709",32,Done,1.8,-3.9345,"glide_grid_1X70",-4.7187,-0.845314,-0.203604,-0,-2.66372,-20.8977,-2.97781,0.532482,-0.0469849,-29.6737,-23.8755,3.14188
CC[C@H](C)[C@H]([NH3+])C(=O)N1CCCC1,"CHEMBL17041",33,Done,2.49,-6.99255,"glide_grid_1X70",-7.18815,-0.869578,-0.511529,-0,-3.08925,-19.6222,-14.8906,0.648887,-0.151986,-59.3873,-34.5127,1.46465
CC[C@H](C)[C@H](N)C(=O)N1CCCC1,"CHEMBL17041",34,Done,2.45,-3.45695,"glide_grid_1X70",-4.20865,-0.740107,-0.288121,-0,-2.51914,-19.3081,-3.70652,0.935356,-0.0752622,-28.7739,-23.0146,2.62882
[NH3+][C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL22294",35,Done,4.65,-7.42173,"glide_grid_1X70",-7.74453,-1.4157,-0.388742,-0,-2.12599,-34.5028,-15.5073,0.435843,-0.198706,-86.1408,-50.01,3.13519
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL22294",36,Done,4.32,-4.34976,"glide_grid_1X70",-4.86366,-1.24501,-0.311686,-0,-0.685394,-36.4354,-8.01105,0.625238,-0.223378,-54.0858,-44.4465,5.12004
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL22310",37,Done,4.52,-7.20403,"glide_grid_1X70",-7.46793,-0.830059,-0.748589,-0,-1.22191,-33.3067,-21.3999,0.470201,-0.26224,-83.2656,-54.7067,7.85707
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL22310",38,Done,4.5,-4.37302,"glide_grid_1X70",-4.97922,-1.22325,-0.19173,-0,-1.3285,-31.0721,-7.86204,0.674636,-0.177461,-51.0647,-38.9342,2.05239
[NH3+][C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL22359",39,Done,6.25,-7.75604,"glide_grid_1X70",-8.07034,-0.969704,-0.811079,-0,-1.73028,-37.8624,-19.4575,0.552454,-0.299985,-94.2995,-57.3199,4.80709
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL22359",40,Done,6.39,-4.67266,"glide_grid_1X70",-5.19856,-0.870216,-0.635903,-0,-1.20744,-36.6727,-8.34331,0.792945,-0.192818,-57.3029,-45.016,5.66409
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,"CHEMBL22511",41,Done,2.2,-7.1718,"glide_grid_1X70",-7.4138,-0.767376,-0.48874,-0,-3.02767,-27.0047,-15.3227,0.681308,-0.16268,-69.9741,-42.3274,3.79555
N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,"CHEMBL22511",42,Done,2.33,-4.1411,"glide_grid_1X70",-4.7885,-0.731731,-0.208253,-0,-2.82658,-27.1673,-3.83619,0.980596,-0.068741,-38.1708,-31.0035,5.10668
[NH3+][C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL22545",43,Done,7.02,-7.37939,"glide_grid_1X70",-7.69239,-0.780249,-0.948582,-0,-2.07446,-31.4851,-17.6663,0.609952,-0.274857,-77.0126,-49.1513,4.50661
N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL22545",44,Done,6.33,-2.98562,"glide_grid_1X70",-3.51342,-0.663064,-0.218082,-0,-1.35562,-30.0837,-3.56702,0.875358,-0.112774,-42.3283,-33.6507,2.78024
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL22679",45,Done,7.03,-7.38472,"glide_grid_1X70",-7.59852,-0.94553,-0.938974,-0,-1.91442,-32.8513,-17.7506,0.723254,-0.217685,-83.7816,-50.6019,4.02052
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL22679",46,Done,6.94,-3.33128,"glide_grid_1X70",-4.03878,-0.9441,-0.351763,-0,-1.39336,-36.0229,-3.28471,1.03839,-0.0941046,-47.9967,-39.3076,5.67251
[NH3+][C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL23051",47,Done,5.99,-6.87703,"glide_grid_1X70",-7.19493,-1.37872,-0.421259,-0,-1.47943,-32.429,-16.6552,0.420773,-0.216567,-77.5213,-49.0842,3.94162
N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL23051",48,Done,6.14,-3.15182,"glide_grid_1X70",-3.67252,-0.870679,-0.304,-0,-0.436421,-33.5752,-5.6677,0.60339,-0.135895,-44.8846,-39.2429,4.60229
[NH3+][C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23110",49,Done,5.15,-7.64702,"glide_grid_1X70",-7.96552,-0.868997,-0.82433,-0,-1.81426,-32.1226,-20.877,0.508974,-0.22923,-87.7449,-52.9996,5.26092
N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23110",50,Done,5.3,-5.02476,"glide_grid_1X70",-5.54456,-0.762397,-0.850982,-0,-1.24977,-33.3488,-10.2493,0.730397,-0.206961,-55.8718,-43.5981,6.99304
[NH3+][C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL23176",51,Done,7.01,-6.95065,"glide_grid_1X70",-7.26415,-1.23062,-0.742721,-0,-1.03202,-35.9244,-19.5923,0.662817,-0.186537,-85.3482,-55.5168,5.1356
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL23176",52,Done,5.88,-4.10326,"glide_grid_1X70",-4.63026,-0.809696,-0.622416,-0,-1.17786,-35.7501,-7.34842,0.951414,-0.0819335,-55.6765,-43.0985,2.81537
[NH3+][C@H](C(=O)N1CCSC1)C1CCCCC1,"CHEMBL23223",53,Done,2.27,-7.15357,"glide_grid_1X70",-7.44657,-0.904106,-0.508938,-0,-2.77393,-26.219,-16.4914,0.681062,-0.155991,-73.1477,-42.7105,2.22189
N[C@H](C(=O)N1CCSC1)C1CCCCC1,"CHEMBL23223",54,Done,2.29,-3.92785,"glide_grid_1X70",-4.48555,-0.881886,-0.20748,-0,-2.26562,-29.4513,-3.81768,0.98024,-0.065596,-40.131,-33.269,4.65013
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23660",55,Done,5.69,-7.87265,"glide_grid_1X70",-8.13295,-0.959035,-0.83228,-0,-1.70013,-32.9724,-21.7617,0.552581,-0.281217,-92.2899,-54.734,3.25131
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23660",56,Done,5.74,-4.81654,"glide_grid_1X70",-5.42924,-0.754542,-0.600719,-0,-1.67141,-33.5667,-9.19131,0.793126,-0.138656,-57.7698,-42.758,2.3715
[NH3+][C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,"CHEMBL23879",57,Done,8.85,-8.01259,"glide_grid_1X70",-8.27289,-0.951853,-0.971543,-0,-1.58197,-33.1146,-22.3278,0.478472,-0.241092,-93.0965,-55.4424,5.99597
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,"CHEMBL23879",58,Done,8.03,-4.7548,"glide_grid_1X70",-5.3675,-0.978422,-0.587745,-0,-1.33604,-33.9981,-8.7788,0.68653,-0.135101,-54.9561,-42.7769,7.42483
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,"CHEMBL23880",59,Done,8.22,-8.15501,"glide_grid_1X70",-8.41531,-0.880439,-0.824622,-0,-2.32318,-35.1809,-19.1303,0.478472,-0.236951,-92.6201,-54.3112,3.66547
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,"CHEMBL23880",60,Done,7.64,-4.82673,"glide_grid_1X70",-5.43943,-1.05424,-0.721577,-0,-1.27622,-32.924,-8.67319,0.68653,-0.126742,-53.6208,-41.5972,8.71757
[NH3+][C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL23891",61,Done,7.28,-6.5348,"glide_grid_1X70",-6.7945,-0.980916,-0.661234,-0,-1.24508,-34.0633,-17.8876,0.662971,-0.183945,-76.6471,-51.9509,10.0613
N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,"CHEMBL23891",62,Done,6.28,-3.42899,"glide_grid_1X70",-4.04289,-1.19458,-0.235409,-0,-0.902264,-33.7456,-5.80305,0.951635,-0.104546,-47.3639,-39.5486,3.42046
[NH3+][C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23924",63,Done,5.53,-8.14343,"glide_grid_1X70",-8.40373,-0.901624,-0.843672,-0,-2.27522,-33.2355,-20.0669,0.552581,-0.263987,-89.2208,-53.3024,6.51308
N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,"CHEMBL23924",64,Done,5.44,-4.95015,"glide_grid_1X70",-5.56285,-0.885286,-0.659925,-0,-1.74492,-35.1737,-7.38431,0.793126,-0.199507,-54.7133,-42.5581,6.90753
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL23979",65,Done,7.06,-6.12163,"glide_grid_1X70",-6.33913,-0.871238,-0.440978,-0,-1.17777,-33.6196,-16.0407,0.484079,-0.246138,-77.8954,-49.6602,4.75063
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL23979",66,Done,6.41,-2.86474,"glide_grid_1X70",-3.56384,-1.14356,-0.304,-0,-0.29213,-29.7953,-5.84301,0.694363,-0.152295,-41.5714,-35.6383,4.42962
[NH3+][C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,"CHEMBL23981",67,Done,2.26,-7.58088,"glide_grid_1X70",-7.82288,-0.893367,-0.491749,-0,-3.33072,-27.4058,-15.0859,0.681308,-0.155178,-72.4877,-42.4917,3.67704
N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,"CHEMBL23981",68,Done,2.31,-4.14724,"glide_grid_1X70",-4.79464,-0.883364,-0.203849,-0,-2.81602,-28.0622,-2.67579,0.980596,-0.0675249,-37.8653,-30.738,4.78024
[NH3+][C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL25211",69,Done,7.37,-6.44099,"glide_grid_1X70",-6.75949,-0.356975,-0.974222,-0,-0.647716,-25.7588,-24.2814,0.450673,-0.301109,-81.0427,-50.0401,2.04195
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,"CHEMBL25211",70,Done,5.77,-4.22366,"glide_grid_1X70",-4.74356,-1.50061,-0.265056,-0,-0.796825,-32.2847,-7.41239,0.646352,-0.10133,-47.2996,-39.6971,9.92617
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL25437",71,Done,4.45,-6.32157,"glide_grid_1X70",-6.53907,-1.00666,-0.461157,-0,-0.924521,-34.8783,-17.4937,0.508806,-0.287569,-80.0727,-52.372,2.999
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,"CHEMBL25437",72,Done,4.9,-3.2324,"glide_grid_1X70",-3.9315,-1.15015,-0.206893,-0,-0.481842,-40.0737,-4.65574,0.730155,-0.120722,-49.9657,-44.7294,7.75917
COc1cc(OC)cc(-c2nc(N)c(C[NH3+])c(-c3ccc(Cl)cc3Cl)n2)c1,"CHEMBL34062",73,Done,3.62,-5.61859,"glide_grid_1X70",-5.96909,-0.238635,-0.569841,-0,-1.1689,-29.9818,-16.8705,0.166751,-0.128795,-72.376,-46.8523,1.33393
COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,"CHEMBL34062",74,Done,3.57,-3.20803,"glide_grid_1X70",-3.68573,-0.134521,-0.5474,-0,-0.6453,-33.7521,-5.59464,0.239284,-0.0709919,-44.956,-39.3467,7.50446
Nc1nc(-c2ccccc2)nc(-c2ccc(Cl)cc2)c1C[NH3+],"CHEMBL34603",75,Done,2.09,-7.56859,"glide_grid_1X70",-7.91679,-1.26694,-0.571041,-0,-2.17189,-27.0191,-17.6958,0.267153,-0.168744,-77.2596,-44.7149,1.17978
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,"CHEMBL34603",76,Done,2.06,-4.56793,"glide_grid_1X70",-5.04843,-1.2477,-0.304,-0,-1.62237,-27.2015,-5.79577,0.383824,-0.0287452,-44.3725,-32.9973,1.76078
Nc1nc(-c2ccccc2)nc(-c2ccc(Cl)cc2Cl)c1C[NH3+],"CHEMBL36020",77,Done,2.02,-7.20207,"glide_grid_1X70",-7.55257,-1.1707,-0.626318,-0,-1.79817,-26.9349,-17.829,0.222005,-0.158292,-75.1166,-44.7639,1.61442
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,"CHEMBL36020",78,Done,2.04,-4.5481,"glide_grid_1X70",-5.0258,-1.494,-0.304,-0,-1.39883,-27.7012,-4.94918,0.318797,-0.0203395,-44.3411,-32.6504,0.957321
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-],"CHEMBL37260",79,Done,4.05,-4.35905,"glide_grid_1X70",-4.67585,-1.60584,-0.57892,-0,-0.808691,-30.0678,-3.03932,0.438609,-0.161728,-34.6493,-33.1071,16.2349
[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-],"CHEMBL37260",80,Done,4.32,-6.75714,"glide_grid_1X70",-7.27944,-1.27506,-0.405596,-0,-1.90855,-32.8572,-14.4114,0.305509,-0.191173,-75.5397,-47.2686,2.43097
Nc1nc(-c2ccccc2)nc(-c2ccc3c(c2)OCO3)c1C[NH3+],"CHEMBL37980",81,Done,2.14,-7.86422,"glide_grid_1X70",-8.21222,-0.915654,-0.522074,-0,-2.78725,-32.5278,-16.3621,0.253318,-0.159846,-83.7282,-48.8899,1.19125
NCc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,"CHEMBL37980",82,Done,2.07,-5.3173,"glide_grid_1X70",-5.7981,-1.13662,-0.307807,-0,-2.1913,-33.0544,-5.55295,0.363891,-0.040597,-52.3998,-38.6074,1.77667
CCOC(=O)/C=C/c1cnc(C[NH3+])c2cc(OC)c(OC)cc12,"CHEMBL41114",83,Done,4.06,-6.2159,"glide_grid_1X70",-6.3766,-0.26866,-0.72,-0,-1.88161,-23.6241,-17.4237,0.388439,-0.1,-60.2905,-41.0479,12.1209
CCOC(=O)/C=C/c1cnc(CN)c2cc(OC)c(OC)cc12,"CHEMBL41114",84,Done,3.8,-2.38768,"glide_grid_1X70",-3.28288,-0.273555,-0.308986,-0,-1.2521,-25.563,-4.6576,0.558029,-0.0294772,-36.3951,-30.2206,1.02965
CCOC(=O)/C=C/c1c[nH+]c(CN)c2cc(OC)c(OC)cc12,"CHEMBL41114",85,Done,3.82,-2.17123,"glide_grid_1X70",-4.59223,-0.061702,-0.325308,-0,-1.47027,-19.204,-15.0819,0.554913,-0.0673684,-48.13,-34.2859,2.20527
CC(C)(C)[C@H]([NH3+])C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63406",86,Done,2.93,-5.88737,"glide_grid_1X70",-6.07887,-0.345607,-0.389702,-0,-2.45709,-16.7794,-16.3462,0.682368,-0.277948,-52.6784,-33.1256,3.6187
CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63406",87,Done,2.54,-2.33116,"glide_grid_1X70",-3.09346,-5.61235e-05,-0.145276,-0,-1.85313,-15.8965,-7.32737,0.982127,-0.18319,-25.6659,-23.2239,7.15313
N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63652",88,Done,3.86,-5.00156,"glide_grid_1X70",-5.37976,-1.16581,-0.423225,-0,-1.99482,-28.9938,-7.95966,1.03251,-0.184768,-42.8128,-36.9535,14.4434
[NH3+][C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63652",89,Done,3.43,-6.77465,"glide_grid_1X70",-7.21965,-0.841213,-0.407386,-0,-2.5525,-25.2164,-17.6813,0.71799,-0.223523,-68.8022,-42.8977,6.71288
CC(C)C[C@H]([NH3+])C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63698",90,Done,3.82,-5.89317,"glide_grid_1X70",-6.12127,-0.622029,-0.446802,-0,-2.60178,-18.9794,-14.5548,0.909824,-0.2283,-56.0415,-33.5342,3.11967
CC(C)C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63698",91,Done,2.99,-3.2024,"glide_grid_1X70",-3.8783,-0.518598,-0.277389,-0,-1.93256,-20.5046,-8.41764,1.3095,-0.171376,-32.761,-28.9223,8.75837
[NH3+]CCCC[C@H]([NH3+])C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63726",92,Done,10.6,-5.08947,"glide_grid_1X70",-5.39667,-0.644594,-0.398725,-0,-2.99833,-19.8131,-17.1536,2.43263,-0.223947,-61.3393,-36.9667,4.76644
N[C@@H](CCCC[NH3+])C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63726",93,Done,9.41,-4.38608,"glide_grid_1X70",-4.92588,-0.290631,-0.67338,-0,-2.47694,-19.1676,-19.0642,2.44983,-0.116746,-48.9245,-38.2318,13.4275
C[C@H]([NH3+])C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63860",94,Done,1.79,-6.64135,"glide_grid_1X70",-6.94605,-0.459997,-0.463748,-0,-2.64069,-17.3437,-19.4434,0.638964,-0.236882,-57.2076,-36.7871,10.073
C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,"CHEMBL63860",95,Done,1.75,-3.87621,"glide_grid_1X70",-4.41611,0,-0.571228,-0,-2.15951,-13.9504,-12.281,0.920986,-0.0666819,-35.3606,-26.2314,1.12635
O=C([C@@H]1CCC[NH2+]1)N1CCC[C@H]1B(O)O,"CHEMBL63895",96,Done,1.81,-4.69673,"glide_grid_1X70",-4.80753,0,-0.4,-0,-2.17953,-20.8401,-13.8765,1.10192,-0.206445,-51.3335,-34.7166,1.54073
