SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
O=C([C@@H]1C[C@H]([NH+]2CCN(c3ccc(Br)cc3)CC2)CN1)N1CCSC1,"CHEMBL239984",1235,"NO POSES STORED FOR LIGAND",6.58,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(c3ccc(Br)cc3)CC2)CN1)N1CCSC1,"CHEMBL239984",1237,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(c3ccccc3)CC2)CN1)N1CCSC1,"CHEMBL240601",1240,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H]([NH+]2CCN(C(c3ccccc3)c3ccccc3)CC2)CN1)N1CCSC1,"CHEMBL240602",1241,"NO POSES STORED FOR LIGAND",8.89,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(C(c3ccccc3)c3ccccc3)CC2)C[NH2+]1)N1CCSC1,"CHEMBL240602",1243,"NO POSES STORED FOR LIGAND",8.25,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)CN1)N1CCSC1,"CHEMBL240602",1244,"NO POSES STORED FOR LIGAND",10.04,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(C(c3ccccc3)c3ccccc3)CC2)CN1)N1CCSC1,"CHEMBL240602",1245,"NO GOOD POSES FOUND",0.28,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H]([NH+]2CCN(c3ccc(C(F)(F)F)cc3)CC2)CN1)N1CCSC1,"CHEMBL241245",1246,"NO POSES STORED FOR LIGAND",8.5,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cc3)CC2)CN1)N1CCSC1,"CHEMBL241245",1248,"NO GOOD POSES FOUND",0.24,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(c3ccc(Cl)c(Cl)c3)CC2)CN1)N1CCSC1,"CHEMBL241246",1251,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H]([NH+]2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCSC1,"CHEMBL241252",1252,"NO POSES STORED FOR LIGAND",8.02,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCSC1,"CHEMBL241252",1254,"NO GOOD POSES FOUND",0.22,,,,,,,,,,,,,,
N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)nc1,"CHEMBL241253",1257,"NO GOOD POSES FOUND",0.16,,,,,,,,,,,,,,
N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCSC3)C2)CC1,"CHEMBL241464",1260,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H]([NH+]2CCCC2)CN1)N1CCSC1,"CHEMBL241673",1261,"NO POSES STORED FOR LIGAND",4.05,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](N2CCOCC2)CN1)N1CCSC1,"CHEMBL241674",1264,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C2CCCCC2)CN1,"CHEMBL242492",1266,"NO GOOD POSES FOUND",0.09,,,,,,,,,,,,,,
CCC[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL242985",1272,"NO GOOD POSES FOUND",0.09,,,,,,,,,,,,,,
CC(C)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL242987",1274,"NO GOOD POSES FOUND",0.11,,,,,,,,,,,,,,
