SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cc1cc(O)cc(C)c1[C@@H]1C[NH2+][C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL243799",1,Done,4.27,-4.86069,"glide_grid_1X70",-5.20579,-0.403728,-0.4,-0,-1.69836,-25.6012,-11.8169,0.564131,-0.215242,-43.8015,-37.418,25.2763
[NH3+][C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)cc(F)c1F,"CHEMBL243872",5,Done,4.36,-9.26015,"glide_grid_1X70",-9.27235,-0.912647,-0.891408,-0,-2.26083,-36.3747,-22.6644,0.330509,-0.319581,-98.5775,-59.0391,6.0216
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)cc(F)c1F,"CHEMBL243872",6,Done,4.43,-4.83863,"glide_grid_1X70",-7.14563,-1.17989,-0.75101,-0,-1.85131,-34.0603,-13.296,0.474265,-0.140262,-63.9392,-47.3564,8.1522
COc1cc(O)cc(OC)c1[C@@H]1C[NH2+][C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL244008",8,Done,3.96,-5.1519,"glide_grid_1X70",-5.6761,-0.882309,-0.400827,-0,-1.47871,-30.6567,-11.2187,0.475317,-0.173933,-56.4537,-41.8753,9.01382
CCOc1cc(O)cc(OCC)c1[C@@H]1C[NH2+][C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL244009",10,Done,12.15,-4.89692,"glide_grid_1X70",-5.42472,-0.906273,-0.400362,-0,-1.2862,-33.637,-11.1146,0.689515,-0.172362,-59.5746,-44.7515,10.3422
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](c2ccccc2)C[NH2+]1,"CHEMBL244843",13,Done,2.89,-6.41164,"glide_grid_1X70",-6.75674,-0.917561,-0.63696,-0,-2.14563,-27.8749,-14.7835,0.734091,-0.179413,-64.9877,-42.6584,3.06727
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2ccccc2O)C[NH2+]1,"CHEMBL245059",15,Done,4.4,-5.2211,"glide_grid_1X70",-5.5662,-0.686253,-0.266926,-0,-1.92109,-29.1665,-11.4772,0.664373,-0.1764,-62.5077,-40.6437,0.557069
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](c2ccccc2O)CN1,"CHEMBL245059",16,Done,6.62,-4.60398,"glide_grid_1X70",-5.08838,-0.909908,-0.178441,-0,-1.74268,-33.5553,-6.8381,0.467925,-0.0218027,-51.7491,-40.3934,7.18187
C=CC[C@@H]1C[NH2+][C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL245069",17,Done,5.64,-4.81155,"glide_grid_1X70",-4.95655,-0.627438,-0.395159,-0,-2.20726,-23.1755,-10.6696,1.25102,-0.218487,-50.2105,-33.8451,0.869282
[NH3+][C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(C(F)(F)F)cc1,"CHEMBL245181",19,Done,6.24,-9.64099,"glide_grid_1X70",-9.65319,-1.27246,-0.850367,-0,-2.49018,-36.5439,-22.1292,0.38869,-0.282307,-100.9,-58.6731,8.40427
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(C(F)(F)F)cc1,"CHEMBL245181",20,Done,5.76,-2.21587,"glide_grid_1X70",-4.52287,-0.793177,-0.289917,-0,-2.03038,-23.8705,-5.10158,0.557676,-0.00831334,-34.5696,-28.9721,12.3457
C[C@@H]([C@H]1CC[C@H](N(C)C(=O)c2cccc(F)c2)CC1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL245379",21,Done,6.12,-7.28663,"glide_grid_1X70",-7.52883,-0.796152,-0.4,-0,-2.26711,-38.6382,-15.7578,0.495362,-0.265345,-74.5157,-54.396,24.8599
C[C@@H]([C@H]1CC[C@H](N(C)C(=O)c2cccc(F)c2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,"CHEMBL245379",22,Done,5.63,-3.21387,"glide_grid_1X70",-3.86097,-0.788557,-0.16664,-0,-1.36929,-32.6682,-3.53814,0.710819,-0.0831736,-42.2824,-36.2064,8.99294
COc1ccc(C(=O)N[C@H]2CC[C@H]([C@H](C)[C@H]([NH3+])C(=O)N3CC[C@H](F)C3)CC2)cc1,"CHEMBL245380",23,Done,6.03,-6.99646,"glide_grid_1X70",-7.23196,-0.920158,-0.427518,-0,-1.76162,-32.3456,-18.7033,0.499745,-0.199645,-77.2007,-51.0488,9.12249
COc1ccc(C(=O)N[C@H]2CC[C@H]([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)CC2)cc1,"CHEMBL245380",24,Done,7.33,-3.9954,"glide_grid_1X70",-4.6559,-0.812356,-0.271355,-0,-1.44907,-32.1101,-7.39105,0.717123,-0.126077,-46.0762,-39.5011,12.9633
CC(=O)N(C)[C@H]1CC[C@H]([C@H](C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)CC1,"CHEMBL245545",25,Done,8.19,-7.35033,"glide_grid_1X70",-7.59433,-0.863972,-0.405413,-0,-2.61469,-28.7056,-17.0699,0.48749,-0.201972,-74.278,-45.7756,6.80473
CC(=O)N(C)[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,"CHEMBL245545",26,Done,6.42,-4.06166,"glide_grid_1X70",-4.70506,-0.774306,-0.303157,-0,-2.03268,-26.6774,-5.89747,0.700205,-0.0766376,-38.7315,-32.5748,9.3232
CC(=O)Nc1ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL245970",27,Done,4.35,-6.2541,"glide_grid_1X70",-6.4701,-0.923294,-0.874305,-0,-1.72575,-35.0635,-12.2363,0.723827,-0.0819613,-58.963,-47.2998,14.2224
CC(=O)Nc1ccc([C@H](C(=O)N(C)C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL245970",28,Done,4.59,-6.36222,"glide_grid_1X70",-7.06492,-1.02357,-0.982339,-0,-0.478884,-32.3271,-21.3735,0.504187,-0.261927,-76.3058,-53.7006,7.79769
CC(=O)Nc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL245971",29,Done,4.4,-4.94619,"glide_grid_1X70",-5.33619,-0.908818,-0.531174,-0,-1.97951,-29.4231,-7.5193,0.782695,-0.10033,-47.2333,-36.9424,5.58197
CC(=O)Nc1ccc([C@H](C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL245971",30,Done,5.21,-7.47778,"glide_grid_1X70",-7.90988,-0.961773,-0.626169,-0,-2.882,-31.6103,-14.8447,0.544748,-0.17747,-77.4379,-46.455,8.40542
CC(=O)N(C)c1ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL246168",31,Done,6.36,-4.6152,"glide_grid_1X70",-4.8312,-1.05892,-0.321554,-0,-1.56128,-34.1351,-5.13656,0.676565,-0.0887804,-50.7258,-39.2717,2.52914
CC(=O)N(C)c1ccc([C@H](C(=O)N(C)C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL246168",32,Done,4.86,-6.22922,"glide_grid_1X70",-6.93192,-0.962634,-0.61917,-0,-0.982814,-33.8445,-19.5019,0.471344,-0.221138,-75.9181,-53.3463,3.97356
CC(=O)N(C)c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL246169",33,Done,5.15,-3.92288,"glide_grid_1X70",-4.31288,-1.05114,-0.315618,-0,-1.21292,-29.9573,-6.20681,0.723619,-0.0279288,-43.3901,-36.1641,0.624367
CC(=O)N(C)c1ccc([C@H](C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)cc1,"CHEMBL246169",34,Done,5.04,-7.02285,"glide_grid_1X70",-7.45495,-0.844837,-0.673384,-0,-2.33204,-32.0851,-15.5021,0.503745,-0.178868,-73.9007,-47.5872,7.64126
C[C@@H]([C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL246372",35,Done,4.72,-6.93761,"glide_grid_1X70",-7.18261,-0.783414,-0.400035,-0,-1.81556,-33.9504,-17.7267,0.418249,-0.245324,-79.896,-51.6771,7.91744
C[C@@H]([C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,"CHEMBL246372",36,Done,5.41,-3.2391,"glide_grid_1X70",-3.8807,-0.718872,-0.288722,-0,-1.38155,-28.0237,-3.79974,0.599946,-0.120359,-40.182,-31.8234,5.06493
N#Cc1ccc(CN2C[C@H]([NH3+])[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248599",37,Done,4.04,-7.15759,"glide_grid_1X70",-7.34279,-1.00836,-0.536099,-0,-2.87559,-22.3056,-14.4138,0.498273,-0.143667,-63.2895,-36.7193,3.90363
N#Cc1ccc(C[N@@H+]2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248599",38,Done,2.82,-3.65863,"glide_grid_1X70",-4.63253,-0.499549,-0.432869,-0,-1.33781,-34.1445,-7.97344,0.711819,-0.170871,-54.6987,-42.118,6.35279
N#Cc1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248599",39,Done,3.77,-2.03491,"glide_grid_1X70",-3.56811,-0.645072,-0.335067,-0,-1.27027,-29.5702,-2.92901,0.715737,-0.11558,-36.2797,-32.4992,6.68716
Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H]([NH3+])Cc1cc(F)c(F)cc1F)C2(C)C,"CHEMBL248615",40,Done,4.01,-8.73054,"glide_grid_1X70",-8.74144,-1.25444,-0.628851,-0,-1.99687,-37.6429,-19.7412,0.27783,-0.295784,-93.5183,-57.3841,7.68549
Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2(C)C,"CHEMBL248615",41,Done,4.43,-2.54575,"glide_grid_1X70",-4.91695,-1.24584,-0.301728,-0,-1.42846,-27.8827,-5.59157,0.398523,-0.106574,-45.5749,-33.4743,4.01587
[NH3+][C@@H](CC(=O)N1CCn2ncnc2C1)Cc1cc(F)c(F)cc1F,"CHEMBL248743",42,Done,5.26,-9.85327,"glide_grid_1X70",-9.86547,-0.984871,-1.03293,-0,-2.98061,-34.3038,-22.1915,0.343338,-0.16646,-99.7798,-56.4954,8.43933
N[C@@H](CC(=O)N1CCn2ncnc2C1)Cc1cc(F)c(F)cc1F,"CHEMBL248743",43,Done,4.76,-3.30681,"glide_grid_1X70",-5.61381,-0.732679,-0.503284,-0,-2.22893,-24.8802,-8.53683,0.493068,-0.117453,-45.8461,-33.4171,4.35353
[NH3+][C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)n2Cc2ccc(F)cc2)C1)Cc1cc(F)ccc1F,"CHEMBL248788",44,Done,5.45,-8.43522,"glide_grid_1X70",-8.44692,-1.00859,-1.12188,-0,-0.681741,-36.2312,-25.6033,0.346222,-0.328866,-96.7438,-61.8346,11.3884
N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)n2Cc2ccc(F)cc2)C1)Cc1cc(F)ccc1F,"CHEMBL248788",45,Done,5.99,-2.62229,"glide_grid_1X70",-4.95269,-1.35883,-0.340891,-0,-1.05653,-29.8301,-7.36444,0.496445,-0.0967144,-47.9132,-37.1945,4.15788
Cn1nccc1-c1ccc(CN2C[C@H]([NH3+])[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248793",46,Done,6.21,-5.51735,"glide_grid_1X70",-5.66735,-0.603877,-0.43538,-0,-1.51844,-29.7947,-12.2904,0.471278,-0.247645,-58.6646,-42.085,7.74035
Cn1nccc1-c1ccc(C[N@H+]2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248793",47,Done,6.78,-3.90463,"glide_grid_1X70",-4.98963,-0.803321,-0.443364,-0,-1.18254,-28.5457,-11.0221,0.673255,-0.15306,-52.4929,-39.5678,3.41018
Cn1nccc1-c1ccc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)cc1,"CHEMBL248793",48,Done,5.67,-2.14082,"glide_grid_1X70",-3.78982,-0.722913,-0.459234,-0,-1.00472,-30.4497,-4.44777,0.67647,-0.0897757,-36.3894,-34.8974,11.8862
Cc1ncn(-c2ccc(CN3C[C@H]([NH3+])[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)n1,"CHEMBL248794",49,Done,5.16,-7.41873,"glide_grid_1X70",-7.56173,-1.00772,-0.656546,-0,-2.18202,-31.5893,-16.1129,0.469088,-0.188125,-74.53,-47.7022,7.35829
Cc1ncn(-c2ccc(C[N@H+]3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)n1,"CHEMBL248794",50,Done,5.18,-3.64064,"glide_grid_1X70",-4.77594,-0.767605,-0.375483,-0,-1.24975,-27.8603,-10.1506,0.670125,-0.137618,-51.5279,-38.0109,2.14766
Cc1ncn(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)n1,"CHEMBL248794",51,Done,4.69,-2.25866,"glide_grid_1X70",-3.87196,-0.66117,-0.438412,-0,-1.01707,-31.601,-5.09543,0.673318,-0.0842648,-38.3909,-36.6964,12.0773
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2cnc3ccccc3c2)C[C@@H]1[NH3+],"CHEMBL248795",52,Done,3.48,-6.09079,"glide_grid_1X70",-6.23339,-0.929602,-0.53254,-0,-1.80674,-34.7378,-10.0711,0.434589,-0.151537,-63.2597,-44.809,9.13798
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[N@@H+](Cc2cnc3ccccc3c2)C[C@@H]1N,"CHEMBL248795",53,Done,4.04,-3.83628,"glide_grid_1X70",-5.04098,-0.657297,-0.456755,-0,-1.40074,-28.2607,-10.6197,0.620842,-0.141032,-55.7604,-38.8804,0.759659
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2cnc3ccccc3c2)C[C@@H]1N,"CHEMBL248795",54,Done,2.83,-1.78627,"glide_grid_1X70",-3.26117,-0.525484,-0.263083,-0,-1.18482,-30.0869,-2.10353,0.624029,-0.09194,-36.4344,-32.1905,7.80088
Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H]([NH3+])Cc1cc(F)c(F)cc1F)[C@H]2C1CC1,"CHEMBL248810",55,Done,5.29,-8.83292,"glide_grid_1X70",-8.84402,-1.23369,-0.560567,-0,-2.31245,-40.0672,-18.5789,0.331011,-0.278131,-96.0045,-58.6462,8.70894
Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)[C@H]2C1CC1,"CHEMBL248810",56,Done,4.75,-0.2889,"glide_grid_1X70",-2.653,-0.520872,-0.239527,-0,-0.614,-23.8903,-3.32879,0.474761,-0.0595283,-28.8593,-27.2191,11.1034
[NH3+][C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,"CHEMBL248837",57,Done,3.76,-8.12984,"glide_grid_1X70",-8.17364,-1.4403,-0.53854,-0,-1.99547,-41.5932,-15.9626,0.448095,-0.173356,-96.0474,-57.5559,2.19912
N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,"CHEMBL248837",58,Done,3.77,-3.72619,"glide_grid_1X70",-5.29109,-1.36132,-0.268319,-0,-1.41095,-40.3658,-5.26911,0.643474,-0.0853186,-60.6791,-45.6349,1.45948
[NH3+][C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL248838",59,Done,3.71,-7.95956,"glide_grid_1X70",-7.99426,-1.48123,-0.552168,-0,-2.05447,-42.385,-13.7296,0.462349,-0.190046,-94.1669,-56.1146,0.738262
N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL248838",60,Done,3.76,-3.69215,"glide_grid_1X70",-5.39065,-1.47799,-0.372081,-0,-1.55821,-42.9953,-2.81953,0.663998,-0.0736771,-61.1185,-45.8148,1.49496
[NH3+][C@@H](CC(=O)N1CCn2nc(C3CC3)nc2C1)Cc1cc(F)c(F)cc1F,"CHEMBL248936",61,Done,5.68,-8.9831,"glide_grid_1X70",-8.9953,-0.926626,-1.11338,-0,-2.54834,-29.9216,-21.0494,0.469263,-0.222735,-89.0082,-50.971,6.21787
N[C@@H](CC(=O)N1CCn2nc(C3CC3)nc2C1)Cc1cc(F)c(F)cc1F,"CHEMBL248936",62,Done,5.97,-2.90252,"glide_grid_1X70",-5.20952,-1.00837,-0.46791,-0,-1.6686,-25.7582,-9.19601,0.67357,-0.070902,-46.6086,-34.9542,4.58677
[NH3+][C@@H](CC(=O)N1CCc2[nH]c(-c3ccccc3)nc2C1)Cc1cc(F)ccc1F,"CHEMBL248997",63,Done,2.95,-6.18417,"glide_grid_1X70",-6.60957,-1.35973,-0.457336,-0,-1.77136,-30.3665,-11.7488,0.43373,-0.174239,-67.1325,-42.1152,13.7317
[NH3+][C@@H](CC(=O)N1CCc2nc(-c3ccccc3)[nH]c2C1)Cc1cc(F)ccc1F,"CHEMBL248997",64,Done,3.15,-5.41527,"glide_grid_1X70",-5.95957,-0.427072,-0.638047,-0,-1.28776,-24.8935,-17.141,0.43373,-0.22459,-60.3933,-42.0346,7.8626
[NH3+][C@@H](CC(=O)N1CCc2[nH]c(-c3ccccc3)[nH+]c2C1)Cc1cc(F)ccc1F,"CHEMBL248997",65,Done,3.4,-4.91871,"glide_grid_1X70",-6.31501,-1.35863,-0.4,-0,-1.49995,-27.5351,-14.0106,0.616798,-0.194895,-63.8159,-41.5457,6.66298
[NH3+][C@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249174",66,Done,4.9,-8.47412,"glide_grid_1X70",-8.56902,-1.03426,-0.793316,-0,-2.25518,-40.31,-19.3172,0.568943,-0.14213,-101.566,-59.6271,0.420738
N[C@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249174",68,Done,4.93,-3.26037,"glide_grid_1X70",-5.09927,-1.09606,-0.46906,-0,-1.79648,-25.0617,-8.34101,0.817048,-0.0504762,-45.3419,-33.4027,7.0364
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3cc[nH]n3)cc2)C[C@@H]1[NH3+],"CHEMBL249203",69,Done,4.61,-5.51586,"glide_grid_1X70",-6.07736,-0.701427,-0.55293,-0,-1.65919,-32.1455,-12.5895,0.504114,-0.172219,-62.2169,-44.735,12.5556
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1[NH3+],"CHEMBL249203",70,Done,5.08,-5.96087,"glide_grid_1X70",-6.52237,-0.748646,-0.586589,-0,-1.62667,-32.676,-14.6965,0.504114,-0.226299,-70.8322,-47.3725,3.96706
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[N@@H+](Cc2ccc(-c3cc[nH]n3)cc2)C[C@@H]1N,"CHEMBL249203",71,Done,6.72,-2.51738,"glide_grid_1X70",-4.00158,-0.542664,-0.36,-0,-1.48243,-5.35723,-12.4217,0.720163,-0.205537,-25.1163,-17.7789,8.66548
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[N@@H+](Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1N,"CHEMBL249203",72,Done,7.27,-3.2609,"glide_grid_1X70",-4.7574,-0.517949,-0.437658,-0,-1.57906,-0.671494,-18.3289,0.720163,-0.159992,-30.4568,-19.0004,6.74317
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3ccn[nH]3)cc2)C[C@@H]1N,"CHEMBL249203",73,Done,4.49,-0.295914,"glide_grid_1X70",-2.35791,-0.495078,-0.304,-0,-1.31067,-5.94389,-3.94285,0.723722,-0.0832706,-11.8851,-9.88673,6.272
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3cc[nH]n3)cc2)C[C@@H]1N,"CHEMBL249203",74,Done,4.62,-0.545306,"glide_grid_1X70",-2.61031,-0.290828,-0.298148,-0,-1.18672,-22.4991,-2.2225,0.723722,-0.1,-23.6306,-24.7216,11.2929
Cn1cc(-c2ccc(CN3C[C@H]([NH3+])[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)cn1,"CHEMBL249406",75,Done,3.81,-5.94552,"glide_grid_1X70",-6.09712,-0.724762,-0.65952,-0,-1.53331,-27.5725,-13.754,0.471278,-0.209082,-58.5999,-41.3266,12.222
Cn1cc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)cn1,"CHEMBL249406",77,Done,3.26,10001.7,"glide_grid_1X70",10000,-0.631584,-0.388824,-0,-1.66963,86.3073,-9.6491,0.67647,-0.0477806,10000,76.6582,4.44287
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@@H]1[NH3+],"CHEMBL249407",78,Done,4.8,-5.46503,"glide_grid_1X70",-5.61493,-0.566099,-0.266775,-0,-1.48226,-35.1003,-10.9907,0.462476,-0.358657,-66.8603,-46.091,2.9365
N#Cc1ccc2c(c1)CC[C@H]2[N@H+]1C[C@H](N)[C@H](C(=O)[C@@H]2CCC[C@H]2C#N)C1,"CHEMBL249408",81,Done,4.63,-4.59826,"glide_grid_1X70",-5.08336,-0.682179,-0.44941,-0,-1.36926,-29.9312,-9.20823,0.467975,-0.172696,-53.1753,-39.1394,2.83855
N#Cc1ccc2c(c1)CC[C@H]2N1C[C@H]([NH3+])[C@H](C(=O)[C@@H]2CCC[C@H]2C#N)C1,"CHEMBL249408",82,Done,3.5,-6.57086,"glide_grid_1X70",-7.06836,-1.20347,-0.580575,-0,-1.96083,-27.8734,-13.8787,0.327582,-0.175589,-62.8787,-41.752,1.82808
N#Cc1ccc2c(c1)CC[C@H]2N1C[C@H](N)[C@H](C(=O)[C@@H]2CCC[C@H]2C#N)C1,"CHEMBL249408",83,Done,2.98,-3.25412,"glide_grid_1X70",-4.47602,-0.965129,-0.502499,-0,-1.56531,-23.9164,-4.70656,0.470383,-0.0116627,-34.1313,-28.623,9.15412
[NH3+][C@H]1CN(C(=O)c2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249427",84,Done,6.53,-8.18274,"glide_grid_1X70",-8.21744,-1.14957,-0.502508,-0,-2.35346,-43.7243,-15.474,0.527164,-0.231749,-101.056,-59.1984,0.350374
N[C@H]1CN(C(=O)c2ccc(-n3cnnn3)cc2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249427",85,Done,5.21,-3.77869,"glide_grid_1X70",-5.47719,-1.34264,-0.289056,-0,-1.70793,-41.4863,-4.95899,0.756899,-0.0763021,-63.7468,-46.4453,1.1297
C[C@H](c1ccc(C#N)cc1)N1C[C@H]([NH3+])[C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL249601",86,Done,3.92,-6.54627,"glide_grid_1X70",-6.73147,-1.01296,-0.342124,-0,-2.08921,-30.2564,-13.8466,0.462341,-0.159696,-66.9319,-44.103,3.86883
C[C@H](c1ccc(C#N)cc1)[N@H+]1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL249601",87,Done,3.94,-4.26373,"glide_grid_1X70",-5.23763,-0.747416,-0.405569,-0,-1.46889,-31.8867,-10.3793,0.660487,-0.125002,-52.3177,-42.266,9.83853
C[C@H](c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,"CHEMBL249601",88,Done,3.43,10001.5,"glide_grid_1X70",10000,-0.892371,-0.653608,-0,-2.1131,44.8213,-6.42557,0.663987,-0.0282785,10000,38.3958,21.5045
Cc1nnc(-c2ccc(CN3C[C@H]([NH3+])[C@H](C(=O)[C@@H]4[C@H](C#N)CC[C@@H]4F)C3)cc2)o1,"CHEMBL249602",89,Done,5.93,-5.82559,"glide_grid_1X70",-6.29719,-0.469871,-0.59573,-0,-1.59957,-25.1402,-16.6306,0.431749,-0.312163,-60.9859,-41.7709,5.90005
Cc1nnc(-c2ccc(C[N@H+]3C[C@H](N)[C@H](C(=O)[C@@H]4[C@H](C#N)CC[C@@H]4F)C3)cc2)o1,"CHEMBL249602",90,Done,6.29,-4.98389,"glide_grid_1X70",-5.54879,-0.772092,-0.472382,-0,-1.30365,-22.6751,-15.9072,0.616784,-0.0976152,-51.4451,-38.5823,8.04173
Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)[C@@H]4[C@H](C#N)CC[C@@H]4F)C3)cc2)o1,"CHEMBL249602",91,Done,5.51,-3.23,"glide_grid_1X70",-4.3066,-0.847163,-0.329187,-0,-1.63589,-26.3367,-4.79918,0.619601,-0.0772556,-36.6095,-31.1359,7.08318
[NH3+][C@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249620",92,Done,3.74,-7.84471,"glide_grid_1X70",-7.87941,-1.48765,-0.552519,-0,-2.03963,-42.8324,-12.8565,0.459966,-0.189493,-93.5328,-55.6889,0.744732
N[C@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249620",93,Done,3.77,-3.63108,"glide_grid_1X70",-5.32958,-1.2215,-0.333607,-0,-1.5694,-42.3259,-4.53191,0.660567,-0.0695564,-62.3316,-46.8578,0.929186
[NH3+][C@H]1CN(C(=O)c2cc3ccccc3cn2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249825",94,Done,3.84,-7.84137,"glide_grid_1X70",-7.87767,-1.34682,-0.501225,-0,-2.05807,-41.6673,-14.4139,0.459966,-0.186066,-92.4574,-56.0812,2.16008
N[C@H]1CN(C(=O)c2cc3ccccc3cn2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249825",95,Done,3.77,-3.63697,"glide_grid_1X70",-5.30977,-1.3372,-0.328325,-0,-1.56305,-42.0141,-3.82969,0.660567,-0.0666098,-61.0541,-45.8438,0.971444
[NH3+][C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249826",96,Done,3.7,-8.53344,"glide_grid_1X70",-8.56974,-1.31234,-0.773826,-0,-1.99614,-41.7673,-17.882,0.459966,-0.176737,-99.6254,-59.6493,3.59615
N[C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,"CHEMBL249826",97,Done,3.74,-4.31509,"glide_grid_1X70",-5.98789,-1.38303,-0.505654,-0,-1.56006,-42.3909,-6.74228,0.660567,-0.0688306,-67.3163,-49.1332,0.77896
