SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCNCC3)ccnc21,"CHEMBL3329689",3798,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,"CHEMBL3329691",3800,"NO GOOD POSES FOUND",0.14,,,,,,,,,,,,,,
CN[C@@H]1CCCN(c2ccnc3c2n(Cc2ccccc2C#N)c(=O)n3C)C1,"CHEMBL3329692",3802,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,"CHEMBL3330068",3842,"NO POSES STORED FOR LIGAND",2.74,,,,,,,,,,,,,,
N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,"CHEMBL3330072",3848,"NO POSES STORED FOR LIGAND",2.46,,,,,,,,,,,,,,
Cc1nnc(C(F)(F)F)n1C1CCN(C(=O)C[C@H]([NH3+])Cc2cc(F)c(F)cc2F)CC1,"CHEMBL3425753",3901,"NO POSES STORED FOR LIGAND",7.76,,,,,,,,,,,,,,
CCOC(=O)CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,"CHEMBL3580792",3940,"NO POSES STORED FOR LIGAND",8.91,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"CHEMBL3616890",3942,"NO GOOD POSES FOUND",0.13,,,,,,,,,,,,,,
CC#CCn1c(N2CC[N@@H+]3CCC[C@H]3C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"CHEMBL3616891",3943,"NO GOOD POSES FOUND",0.17,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,"CHEMBL3616900",3945,"NO GOOD POSES FOUND",0.12,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3n1)c(=O)n2C,"CHEMBL3616902",3947,"NO GOOD POSES FOUND",0.14,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3c1)c(=O)n2C,"CHEMBL3616903",3950,"NO GOOD POSES FOUND",0.14,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,"CHEMBL3616904",3952,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1cccc(C#N)c1)c(=O)n2C,"CHEMBL3616905",3954,"NO GOOD POSES FOUND",0.12,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-c3ccccc3C#N)cc1)c(=O)n2C,"CHEMBL3616906",3956,"NO GOOD POSES FOUND",1.19,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cccn3)cc1)c(=O)n2C,"CHEMBL3616908",3958,"NO GOOD POSES FOUND",0.17,,,,,,,,,,,,,,
Cc1cc(C)c(-n2c(C)nc3c(cnn3-c3ccccc3)c2=O)c(C)c1,"CHEMBL3618032",3960,"INVALID ATOM(S), ETC.",0.05,,,,,,,,,,,,,,
Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccn1,"CHEMBL3618036",3961,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ncccn1,"CHEMBL3618037",3962,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
Cc1ccnc(-n2c(C)nc3c(cnn3-c3ccccc3)c2=O)c1,"CHEMBL3618038",3963,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
Cc1cc[nH+]c(-n2c(C)nc3c(cnn3-c3ccccc3)c2=O)c1,"CHEMBL3618038",3964,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccc(Br)cn1,"CHEMBL3618039",3965,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
COc1ccc(-n2ncc3c(=O)n(-c4cc(C)ccn4)c(C)nc32)cc1,"CHEMBL3618134",3966,"INVALID ATOM(S), ETC.",0.05,,,,,,,,,,,,,,
COc1ccc(-n2ncc3c(=O)n(-c4cc(C)cc[nH+]4)c(C)nc32)cc1,"CHEMBL3618134",3967,"NO GOOD POSES FOUND",0.05,,,,,,,,,,,,,,
COc1ccc(-n2ncc3c(=O)n(-c4nc(-c5ccc(Cl)cc5)cs4)c(C)nc32)cc1,"CHEMBL3618137",3968,"INVALID ATOM(S), ETC.",0.06,,,,,,,,,,,,,,
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CS(=O)(=O)[C@H]1c1cc(F)cc(F)c1F,"CHEMBL3644454",4006,"NO POSES STORED FOR LIGAND",1.72,,,,,,,,,,,,,,
CC(C)(O)Cn1cc2c(n1)C[N@H+]([C@H]1CS[C@@H](c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,"CHEMBL3644455",4009,"NO POSES STORED FOR LIGAND",4.96,,,,,,,,,,,,,,
CC(C)(F)Cn1cc2c(n1)C[N@H+]([C@H]1CS[C@@H](c3cc(F)cc(F)c3F)[C@@H]([NH3+])C1)C2,"CHEMBL3644457",4014,"NO POSES STORED FOR LIGAND",2.97,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@H]1c1cc(F)ccc1F,"CHEMBL3645495",4093,"NO POSES STORED FOR LIGAND",2.64,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H]([N@H+]2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@H]1c1cc(F)ccc1F,"CHEMBL3645495",4094,"NO POSES STORED FOR LIGAND",3.72,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@H+]2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@H]1c1cc(F)ccc1F,"CHEMBL3645495",4095,"NO POSES STORED FOR LIGAND",4.05,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@H]1c1cc(F)c(F)cc1F,"CHEMBL3645496",4096,"NO POSES STORED FOR LIGAND",3.22,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@H+]2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@H]1c1cc(F)c(F)cc1F,"CHEMBL3645496",4098,"NO POSES STORED FOR LIGAND",3.66,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@H]1c1cc(F)ccc1F,"CHEMBL3645497",4099,"NO POSES STORED FOR LIGAND",2.97,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@H+]2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@H]1c1cc(F)ccc1F,"CHEMBL3645497",4101,"NO POSES STORED FOR LIGAND",3.67,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@@H+]2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,"CHEMBL3654423",4128,"NO POSES STORED FOR LIGAND",5.24,,,,,,,,,,,,,,
CC(C)(O)Cn1cc2c(n1)C[N@@H+]([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,"CHEMBL3654428",4143,"NO POSES STORED FOR LIGAND",7.47,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@@H+]2Cc3c[nH]nc3C2)CN(CC(=O)N2CC[C@@H](F)C2)[C@H]1c1cc(F)ccc1F,"CHEMBL3694424",4225,"NO POSES STORED FOR LIGAND",4.4,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)N(C(=O)C(F)(F)F)C1)C2,"CHEMBL3697939",4233,"NO POSES STORED FOR LIGAND",2.75,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)N(C(=O)C(F)(F)F)C1)C2,"CHEMBL3697939",4236,"NO POSES STORED FOR LIGAND",3.11,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)N(CCO)C1)C2,"CHEMBL3697940",4241,"NO POSES STORED FOR LIGAND",3.44,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)[N@H+](CC3CC3)C1)C2,"CHEMBL3697941",4242,"NO POSES STORED FOR LIGAND",3.48,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)C[N@H+]([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)N(CC3CC3)C1)C2,"CHEMBL3697941",4244,"NO POSES STORED FOR LIGAND",2.94,,,,,,,,,,,,,,
C[C@H](F)CN1C[C@H]([N@@H+]2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)[C@H]1c1cc(F)ccc1F,"CHEMBL3697942",4249,"NO POSES STORED FOR LIGAND",2.86,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H]([N@@H+]2Cc3c[nH]nc3C2)CN(CC[N@@H+]2CCC(F)(F)C2)[C@H]1c1cc(F)ccc1F,"CHEMBL3697943",4252,"NO POSES STORED FOR LIGAND",5.9,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@@H+]2Cc3c[nH]nc3C2)CN(CC[N@@H+]2CCC(F)(F)C2)[C@H]1c1cc(F)ccc1F,"CHEMBL3697943",4257,"NO POSES STORED FOR LIGAND",5.91,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H]([N@@H+]2Cc3c[nH]nc3C2)CN(Cc2cn[nH]c2)[C@H]1c1cc(F)ccc1F,"CHEMBL3697947",4274,"NO POSES STORED FOR LIGAND",2.7,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@@H+]2Cc3c[nH]nc3C2)CN(Cc2cn[nH]c2)[C@H]1c1cc(F)ccc1F,"CHEMBL3697947",4277,"NO POSES STORED FOR LIGAND",2.77,,,,,,,,,,,,,,
CS(=O)(=O)N1C[C@@H]([N@@H+]2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)[C@H]1c1cc(F)ccc1F,"CHEMBL3697948",4282,"NO POSES STORED FOR LIGAND",2.88,,,,,,,,,,,,,,
CS(=O)(=O)N1C[C@@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)[C@H]1c1cc(F)ccc1F,"CHEMBL3697948",4283,"NO POSES STORED FOR LIGAND",3.02,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)C[N@H+]([C@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)N(Cc3cn[nH]c3)C1)C2,"CHEMBL3697949",4284,"NO POSES STORED FOR LIGAND",3.24,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)N(Cc3cn[nH]c3)C1)C2,"CHEMBL3697949",4285,"NO POSES STORED FOR LIGAND",3.68,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)C[N@H+]([C@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)N(Cc3cn[nH]c3)C1)C2,"CHEMBL3697949",4286,"NO POSES STORED FOR LIGAND",3.33,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)[N@H+](Cc3cn[nH]c3)C1)C2,"CHEMBL3697949",4288,"NO POSES STORED FOR LIGAND",2.5,,,,,,,,,,,,,,
CCCS(=O)(=O)n1cc2c(n1)C[N@H+]([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,"CHEMBL3734912",4305,"NO POSES STORED FOR LIGAND",3.42,,,,,,,,,,,,,,
CCC(=O)Nc1[nH]nc2c1C[N@@H+]([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,"CHEMBL3736135",4359,"NO POSES STORED FOR LIGAND",2.99,,,,,,,,,,,,,,
Cc1cc(=O)oc2c3c(ccc12)O[C@H](c1cc(F)c(F)cc1F)[C@H](N)C3,"CHEMBL3929764",4517,"NO POSES STORED FOR LIGAND",1.28,,,,,,,,,,,,,,
COc1cc2c3c(ccc2cc1NS(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,"CHEMBL3942843",4542,"NO POSES STORED FOR LIGAND",1.95,,,,,,,,,,,,,,
N#Cc1ccccc1Cn1c(N2CCNCC2)cc(=O)n2nccc12,"CHEMBL4204176",4641,"NO GOOD POSES FOUND",0.07,,,,,,,,,,,,,,
O=c1cc(N2CCNCC2)n(Cc2ccccc2)c2ccnn12,"CHEMBL4208513",4646,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
Cc1ccc(Cn2c(N3CCNCC3)cc(=O)n3nccc23)cc1,"CHEMBL4212894",4650,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
O=c1cc(N2CCNCC2)n(Cc2ccccc2[N+](=O)[O-])c2ccnn12,"CHEMBL4213950",4652,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
O=c1cc(N2CCNCC2)n(Cc2ccc([N+](=O)[O-])cc2)c2ccnn12,"CHEMBL4217326",4656,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
CC1(C)[C@H]2CC[C@]1(C)C(=O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,"CHEMBL4238169",4657,"NO GOOD POSES FOUND",0.07,,,,,,,,,,,,,,
Cc1cc(-c2cn([C@@H]3CN[C@H](C(=O)N4CCC(F)(F)C4)C3)nn2)ccc1F,"CHEMBL4240687",4662,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
COC(=O)c1cn([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)nn1,"CHEMBL4241199",4664,"NO GOOD POSES FOUND",0.09,,,,,,,,,,,,,,
CC1(C)[C@H]2CC[C@]1(C)[C@@H](NCC(=O)N1CCC[C@H]1C#N)C2,"CHEMBL4242321",4670,"NO GOOD POSES FOUND",0.07,,,,,,,,,,,,,,
O=C(CN1CCN(c2cc[nH+]c3cc(Cl)ccc23)CC1)N1CCCC1,"CHEMBL4245414",4671,"NO GOOD POSES FOUND",0.07,,,,,,,,,,,,,,
O=C(C[NH+]1CCN(c2cc[nH+]c3cc(Cl)ccc23)CC1)N1CCCC1,"CHEMBL4245414",4672,"NO POSES STORED FOR LIGAND",3.46,,,,,,,,,,,,,,
O=C(C[NH+]1CCN(c2ccnc3cc(Cl)ccc23)CC1)N1CCCC1,"CHEMBL4245414",4673,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
O=C(CN1CCN(c2ccnc3cc(Cl)ccc23)CC1)N1CCCC1,"CHEMBL4245414",4674,"INVALID ATOM(S), ETC.",0.08,,,,,,,,,,,,,,
Brc1nc2n(n1)CC(c1cc3ccccc3o1)=NN2,"CHEMBL4246951",4678,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
Brc1nc2n(n1)CC(c1cc3ccccc3o1)=N[N-]2,"CHEMBL4246951",4679,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NCC(=O)N1CCC[C@H]1C#N)C2,"CHEMBL4247814",4681,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
O=C([C@@H]1C[C@H](n2cc(-c3ccccc3)nn2)CN1)N1CCC(F)(F)C1,"CHEMBL4249750",4683,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
CCOC(=O)N1CCN(c2ccc3nnc(-c4cccc(C)c4)n3n2)CC1,"CHEMBL4454091",4709,"INVALID ATOM(S), ETC.",0.14,,,,,,,,,,,,,,
O=[N+]([O-])c1c([O-])n2ncsc2n/c1=N\CCO,"CHEMBL4525051",4728,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
Cc1cccc(-c2nnc3ccc(N4CCN(C(=O)c5ccccc5)CC4)nn23)c1,"CHEMBL4529301",4732,"INVALID ATOM(S), ETC.",0.12,,,,,,,,,,,,,,
CC(C)Nc1nc2scnn2c(=O)c1[N+](=O)[O-],"CHEMBL4535561",4735,"NO GOOD POSES FOUND",0.02,,,,,,,,,,,,,,
CC(C)/N=c1\[nH+]c2scnn2c([O-])c1[N+](=O)[O-],"CHEMBL4535561",4737,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
Cc1cccc(-c2nnc3ccc(N4CC[NH+](Cc5ccc(F)cc5)CC4)nn23)c1,"CHEMBL4547171",4743,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
Cc1cccc(-c2nnc3ccc(N4CCN(Cc5ccc(F)cc5)CC4)nn23)c1,"CHEMBL4547171",4744,"INVALID ATOM(S), ETC.",0.08,,,,,,,,,,,,,,
CC(C)CNc1nc2scnn2c(=O)c1[N+](=O)[O-],"CHEMBL4554062",4745,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
CC(C)C/N=c1\[nH+]c2scnn2c([O-])c1[N+](=O)[O-],"CHEMBL4554062",4747,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
O=c1c([N+](=O)[O-])c(NCCc2ccc(Cl)cc2)nc2scnn12,"CHEMBL4571225",4756,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
O=[N+]([O-])c1c([O-])n2ncsc2[nH+]/c1=N\CCc1ccc(Cl)cc1,"CHEMBL4571225",4757,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
O=[N+]([O-])c1c([O-])n2ncsc2n/c1=N\CCc1ccc(Cl)cc1,"CHEMBL4571225",4759,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)[C@@H](C(F)(F)F)O[C@@H]1c1cc(F)ccc1F,"CHEMBL4636223",4773,"NO POSES STORED FOR LIGAND",3.38,,,,,,,,,,,,,,
N#C[C@@H]1CCCN1C(=O)CN(C(=O)CCCCCl)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,"CHEMBL4638352",4775,"NO GOOD POSES FOUND",0.35,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@H+]2Cc3cn[nH]c3C2)[C@@H](C(F)(F)F)O[C@@H]1c1cc(F)ccc1F,"CHEMBL4640183",4778,"NO POSES STORED FOR LIGAND",2.19,,,,,,,,,,,,,,
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCCC3)cc1,"CHEMBL4641140",4786,"NO GOOD POSES FOUND",0.05,,,,,,,,,,,,,,
Cc1ccc([N-]S(=O)(=O)c2ccc3c(c2)CCCC3)cc1,"CHEMBL4641140",4787,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
[NH3+][C@@H]1CN(c2ncc(Oc3c[nH]nc3C3=CCC(F)(F)CC3)cn2)C[C@@H]1c1cc(F)c(F)cc1F,"CHEMBL4642801",4792,"NO POSES STORED FOR LIGAND",4.81,,,,,,,,,,,,,,
N[C@@H]1CN(c2ncc(Oc3c[nH]nc3C3=CCC(F)(F)CC3)cn2)C[C@@H]1c1cc(F)c(F)cc1F,"CHEMBL4642801",4793,"NO POSES STORED FOR LIGAND",4.45,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)C[N@@H+]([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,"CHEMBL4646510",4799,"NO POSES STORED FOR LIGAND",2.77,,,,,,,,,,,,,,
CCS(=O)(=O)n1cc2c(n1)C[N@@H+]([C@@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,"CHEMBL4649110",4805,"NO POSES STORED FOR LIGAND",2.42,,,,,,,,,,,,,,
CC#CCN1C(N2CCC[C@H](N)C2)=N[C@H]2[C@H]1C(=O)N([C@H](C)c1nc(C)c3ccccc3n1)C(=O)N2C,"CHEMBL4649180",4809,"NO POSES STORED FOR LIGAND",3.05,,,,,,,,,,,,,,
C[S@](=O)c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4748662",4820,"NO GOOD POSES FOUND",0.69,,,,,,,,,,,,,,
N#Cc1ccc(SCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4748680",4821,"NO GOOD POSES FOUND",0.58,,,,,,,,,,,,,,
O=[N+]([O-])c1ccccc1Nc1cc(N2CCNCC2)nc2ccnn12,"CHEMBL4749086",4823,"NO POSES STORED FOR LIGAND",7.02,,,,,,,,,,,,,,
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccccc2Br)n1,"CHEMBL4751873",4826,"NO GOOD POSES FOUND",0.11,,,,,,,,,,,,,,
Cc1ccc(Nc2cc(N3CCNCC3)nc3ccnn23)c(C)c1,"CHEMBL4752835",4829,"NO POSES STORED FOR LIGAND",4.68,,,,,,,,,,,,,,
Cc1ccnc(Nc2cc(N3CCNCC3)nc3ccnn23)c1,"CHEMBL4754461",4834,"NO POSES STORED FOR LIGAND",3.45,,,,,,,,,,,,,,
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2cccc(Br)c2)n1,"CHEMBL4755802",4835,"NO GOOD POSES FOUND",0.11,,,,,,,,,,,,,,
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-n3cncn3)cc2)n1,"CHEMBL4761499",4837,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
Clc1ccc(CCNc2cc(N3CCNCC3)nc3ccnn23)c(Cl)c1,"CHEMBL4764120",4842,"NO POSES STORED FOR LIGAND",8.35,,,,,,,,,,,,,,
Clc1ccc(Nc2cc(N3CCNCC3)nc3ccnn23)c(Cl)c1,"CHEMBL4765147",4847,"NO POSES STORED FOR LIGAND",4.88,,,,,,,,,,,,,,
CN(c1ccccc1)c1cc(N2CCNCC2)nc2ccnn12,"CHEMBL4776878",4849,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
Cc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4779526",4850,"NO GOOD POSES FOUND",0.11,,,,,,,,,,,,,,
N#Cc1ccc(CCCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4781018",4853,"NO GOOD POSES FOUND",0.25,,,,,,,,,,,,,,
Clc1ccccc1Nc1cc(N2CCNCC2)nc2ccnn12,"CHEMBL4782865",4855,"NO POSES STORED FOR LIGAND",5.44,,,,,,,,,,,,,,
Fc1ccc(CNc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,"CHEMBL4784434",4857,"NO POSES STORED FOR LIGAND",8.41,,,,,,,,,,,,,,
N#Cc1ccc(S(=O)(=O)Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4789965",4863,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,"CHEMBL4797479",4872,"NO GOOD POSES FOUND",0.61,,,,,,,,,,,,,,
N[C@@H](Cc1cn(-c2ccc3ncccc3c2)nn1)Cc1cc(F)c(F)cc1F,"CHEMBL4798357",4876,"NO POSES STORED FOR LIGAND",2.7,,,,,,,,,,,,,,
Fc1ccc(Nc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,"CHEMBL4798418",4878,"NO POSES STORED FOR LIGAND",5.97,,,,,,,,,,,,,,
CC(C)CS(=O)(=O)Nc1ccc(OCCNC[C@@H]2COc3ccccc3O2)cc1,"CHEMBL5176469",4928,"NO POSES STORED FOR LIGAND",5.78,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccc(OCCNC[C@@H]2COc3ccccc3O2)cc1,"CHEMBL5194237",4935,"NO POSES STORED FOR LIGAND",5.41,,,,,,,,,,,,,,
C/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,"CHEMBL5219761",4947,"NO POSES STORED FOR LIGAND",21.67,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,"CHEMBL5219939",4948,"NO GOOD POSES FOUND",0.39,,,,,,,,,,,,,,
C=COC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,"CHEMBL5220053",4949,"NO GOOD POSES FOUND",0.22,,,,,,,,,,,,,,
CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,"CHEMBL5220415",4952,"NO GOOD POSES FOUND",0.84,,,,,,,,,,,,,,
COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,"CHEMBL5220474",4953,"NO GOOD POSES FOUND",0.45,,,,,,,,,,,,,,
C=COC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,"CHEMBL5220594",4954,"NO POSES STORED FOR LIGAND",23.13,,,,,,,,,,,,,,
CC#CCN1C(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)=N[C@H]2N=C3N(C)C(=O)CN3C(=O)[C@H]21,"CHEMBL5270313",4989,"NO GOOD POSES FOUND",0.22,,,,,,,,,,,,,,
CO[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,"CHEMBL5273881",4998,"NO GOOD POSES FOUND",0.15,,,,,,,,,,,,,,
COC(=O)c1cn([C@@H]2CC[C@H](C(=O)N3CCC(F)(F)C3)C2)nn1,"CHEMBL5274068",4999,"INVALID ATOM(S), ETC.",0.09,,,,,,,,,,,,,,
Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3ncnn23)c(=O)n(-c2ccccc2)n1C,"CHEMBL5274711",5004,"INVALID ATOM(S), ETC.",0.08,,,,,,,,,,,,,,
N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@H]2C[C@@H](O)C[C@H]2C1,"CHEMBL5274894",5006,"NO POSES STORED FOR LIGAND",11.48,,,,,,,,,,,,,,
Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3nnnn23)c(=O)n(-c2ccccc2)n1C,"CHEMBL5275234",5012,"INVALID ATOM(S), ETC.",0.07,,,,,,,,,,,,,,
